asin,title,category,price,image_url,amazon_url,features,description,slug
B07CTBXRXD,Fancy Feast Poultry and Beef Feast Classic Pate Collection Grain Free Wet Cat Food Variety Pack - (Pack of 30) 3 oz. Cans,Food,28.06,https://m.media-amazon.com/images/I/81oqk+lTFwL._AC_UL320_.jpg,https://www.amazon.com/dp/B07CTBXRXD?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,Fancy Feast Poultry and Beef Feast Classic Pate Collection Grain Free Wet Cat Food Variety Pack - (Pack of 30) 3 oz. Cans — a top-rated food pick for cat parents. Order on Amazon with fast shipping.,fancy-feast-poultry-and-beef-feast-classic-pate-collection-grain-free-wet-cat-fo-2
B0B52F4SBT,"INABA Churu Cat Treats, Lickable, Squeezable Creamy Purée Cat Treat with Green Tea Extract & Taurine, 0.5 Ounces Each Tube, 20 Tubes, Tuna Variety Box",Treats,13.99,https://m.media-amazon.com/images/I/71EUk2YQlDL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B52F4SBT?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"INABA Churu Cat Treats, Lickable, Squeezable Creamy Purée Cat Treat with Green Tea Extract & Taurine, 0.5 Ounces Each Tube, 20 Tubes, Tuna Variety Box — a top-rated treats pick for cat parents. Order on Amazon with fast shipping.",inaba-churu-cat-treats-lickable-squeezable-creamy-puree-cat-treat-with-green-tea
B0FDKQGRCK,"PETLIBRO Upgrade Cat Water Fountain Stainless Steel Tray, Dockstream 2 Cat Fountain Indoor, 3L/101oz Auto Cat Fountains for Drinking, App Monitoring Pet Water Fountain Dog, 5G WiFi Cat Water Dispenser",Feeders,71.10,https://m.media-amazon.com/images/I/71Us-ricetL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FDKQGRCK?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"PETLIBRO Upgrade Cat Water Fountain Stainless Steel Tray, Dockstream 2 Cat Fountain Indoor, 3L/101oz Auto Cat Fountains for Drinking, App Monitoring Pet Water Fountain Dog, 5G WiFi Cat Water Dispenser — a top-rated feeders pick for cat parents. Order on Amazon with fast shipping.",petlibro-upgrade-cat-water-fountain-stainless-steel-tray-dockstream-2-cat-founta
B089NQD8G5,"Apollo Walker Dog & Cat Carrier Backpack for 4-18lb Pets - Ventilated Safe Design with Padded Back Support, Breathable Mesh Pet Backpack for Hiking, Travel, Outdoor (Black)",Carriers,37.03,https://m.media-amazon.com/images/I/71BYPkYga9L._AC_UL320_.jpg,https://www.amazon.com/dp/B089NQD8G5?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Apollo Walker Dog & Cat Carrier Backpack for 4-18lb Pets - Ventilated Safe Design with Padded Back Support, Breathable Mesh Pet Backpack for Hiking, Travel, Outdoor (Black) — a top-rated carriers pick for cat parents. Order on Amazon with fast shipping.",apollo-walker-dog-cat-carrier-backpack-for-4-18lb-pets-ventilated-safe-design-wi
B0CLZJD99Y,"Best Pet Supplies Catify Cat Scratcher, Fun Interactive Scratchers, Posts, Poles, Claw Safe, Furniture Saver Indoor Play Support Natural Cat Behaviors Heavy Duty - Gray Ramp",Scratchers,17.79,https://m.media-amazon.com/images/I/619yaQxUOHL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CLZJD99Y?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Best Pet Supplies Catify Cat Scratcher, Fun Interactive Scratchers, Posts, Poles, Claw Safe, Furniture Saver Indoor Play Support Natural Cat Behaviors Heavy Duty - Gray Ramp — a top-rated scratchers pick for cat parents. Order on Amazon with fast shipping.",best-pet-supplies-catify-cat-scratcher-fun-interactive-scratchers-posts-poles-cl
B0F3WSTNYQ,"PetBusy Cat Toys with[5000mg A+Natural Catnip &Silvervine] [Baby Grade] Interactive Soft Chew Kicker Cat Toys for Indoor Cats & Kittens, [Crinkle &Bell] Fish Sound Toy, Drives Bored Cat Crazy with Fun",Toys,13.99,https://m.media-amazon.com/images/I/71RzZz-6rxL._AC_UL320_.jpg,https://www.amazon.com/dp/B0F3WSTNYQ?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"PetBusy Cat Toys with[5000mg A+Natural Catnip &Silvervine] [Baby Grade] Interactive Soft Chew Kicker Cat Toys for Indoor Cats & Kittens, [Crinkle &Bell] Fish Sound Toy, Drives Bored Cat Crazy with Fun — a top-rated toys pick for cat parents. Order on Amazon with fast shipping.",petbusy-cat-toys-with-5000mg-a-natural-catnip-silvervine-baby-grade-interactive
B09F93DSG9,"rabbitgoo Step-in Adjustable Cat Harness and Leash Set, S, Purple | Escape Proof, Ultra-light & Breathable, Easy to Fit, Secure Dual Fastening, Reflective Strips, for Kittens/Tiny Cats Outings",Collars,16.98,https://m.media-amazon.com/images/I/71lAWiXSE2L._AC_UL320_.jpg,https://www.amazon.com/dp/B09F93DSG9?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"rabbitgoo Step-in Adjustable Cat Harness and Leash Set, S, Purple | Escape Proof, Ultra-light & Breathable, Easy to Fit, Secure Dual Fastening, Reflective Strips, for Kittens/Tiny Cats Outings — a top-rated collars pick for cat parents. Order on Amazon with fast shipping.",rabbitgoo-step-in-adjustable-cat-harness-and-leash-set-s-purple-escape-proof-ult
B00198OD64,3X Yeowww 100% Organic Catnip Stinkies Sardines,Catnip,9.75,https://m.media-amazon.com/images/I/4118yU9lg7L._AC_UL320_.jpg,https://www.amazon.com/dp/B00198OD64?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,3X Yeowww 100% Organic Catnip Stinkies Sardines — a top-rated catnip pick for cat parents. Order on Amazon with fast shipping.,3x-yeowww-100-organic-catnip-stinkies-sardines
B07DVXQ9RD,"RAPICCA Animal Handling Gloves Bite Proof Double Leather Reinforced Padding Dog,Cat Scratch,Bird Handling Falconry Gloves Grabbing Reptile Squirrel Snake Bite 16in Grey-Black",Grooming,24.99,https://m.media-amazon.com/images/I/91XQmDuWknL._AC_UL320_.jpg,https://www.amazon.com/dp/B07DVXQ9RD?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"RAPICCA Animal Handling Gloves Bite Proof Double Leather Reinforced Padding Dog,Cat Scratch,Bird Handling Falconry Gloves Grabbing Reptile Squirrel Snake Bite 16in Grey-Black — a top-rated grooming pick for cat parents. Order on Amazon with fast shipping.",rapicca-animal-handling-gloves-bite-proof-double-leather-reinforced-padding-dog
B0CRK3FPXC,INICIO Cat Wall Shelves - Safe and Sturdy Cat Wall Furniture - Stylish Natural Wood Corner Shelf with 3 Steps for Cats up to 15lbs - Cushioned Perch and Stairs for Climbing and Playing - Black,Furniture,38.99,https://m.media-amazon.com/images/I/71au1m5zWeL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CRK3FPXC?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,INICIO Cat Wall Shelves - Safe and Sturdy Cat Wall Furniture - Stylish Natural Wood Corner Shelf with 3 Steps for Cats up to 15lbs - Cushioned Perch and Stairs for Climbing and Playing - Black — a top-rated furniture pick for cat parents. Order on Amazon with fast shipping.,inicio-cat-wall-shelves-safe-and-sturdy-cat-wall-furniture-stylish-natural-wood-2
B0CH9LC7SL,"Hey-brother Cat Tree with Large Hammock, Multi-Level Cat Tower for Indoor Cats, Cat Condo with Sisal-Covered Scratching Posts and Top Perch, Light Gray MPJ050W",Trees,60.00,https://m.media-amazon.com/images/I/81P5pXFPASL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CH9LC7SL?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Hey-brother Cat Tree with Large Hammock, Multi-Level Cat Tower for Indoor Cats, Cat Condo with Sisal-Covered Scratching Posts and Top Perch, Light Gray MPJ050W — a top-rated trees pick for cat parents. Order on Amazon with fast shipping.",hey-brother-cat-tree-with-large-hammock-multi-level-cat-tower-for-indoor-cats-ca
B003MWBFMK,"Hill's Science Diet Adult Oral Care Dry Cat Food, Chicken, 7 lb. Bag",Health,38.99,https://m.media-amazon.com/images/I/81e5Oxix85L._AC_UL320_.jpg,https://www.amazon.com/dp/B003MWBFMK?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Hill's Science Diet Adult Oral Care Dry Cat Food, Chicken, 7 lb. Bag — a top-rated health pick for cat parents. Order on Amazon with fast shipping.",hill-s-science-diet-adult-oral-care-dry-cat-food-chicken-7-lb-bag
B0CJRQW1LT,"Bedsure Cat Beds for Indoor Cats- 2 in 1 Cat Cave House Tent for Kittens and Small Pets with Removable Washable Cushioned Pillow, Foldable Kitten Hideaway with Non-Slip Bottom, Beige, 16 inches",Beds,28.99,https://m.media-amazon.com/images/I/91THF-qETPL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CJRQW1LT?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Bedsure Cat Beds for Indoor Cats- 2 in 1 Cat Cave House Tent for Kittens and Small Pets with Removable Washable Cushioned Pillow, Foldable Kitten Hideaway with Non-Slip Bottom, Beige, 16 inches — a top-rated beds pick for cat parents. Order on Amazon with fast shipping.",bedsure-cat-beds-for-indoor-cats-2-in-1-cat-cave-house-tent-for-kittens-and-smal-2
B008W8IVBC,"Cat's Pride Max Power: Total Odor Control - Up to 10 Days of Powerful Odor Control - Strong Clumping - 99% Dust Free - Multi-Cat Litter, Scented, 15 Pounds",Litter,13.78,https://m.media-amazon.com/images/I/71-+bfLmhhL._AC_UL320_.jpg,https://www.amazon.com/dp/B008W8IVBC?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Cat's Pride Max Power: Total Odor Control - Up to 10 Days of Powerful Odor Control - Strong Clumping - 99% Dust Free - Multi-Cat Litter, Scented, 15 Pounds — a top-rated litter pick for cat parents. Order on Amazon with fast shipping.",cat-s-pride-max-power-total-odor-control-up-to-10-days-of-powerful-odor-control
B00OLSB5H4,"Sheba Perfect Portions Wet Cat Food Pate, Savory Chicken Entree and Roasted Turkey Entree, Cat Food Wet Recipe Variety Pack, 2.6 oz. Twin-Pack Trays (12 Count, 24 Servings) (Pack of 2)",Food,25.98,https://m.media-amazon.com/images/I/71yj+w9oPwL._AC_UL320_.jpg,https://www.amazon.com/dp/B00OLSB5H4?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Sheba Perfect Portions Wet Cat Food Pate, Savory Chicken Entree and Roasted Turkey Entree, Cat Food Wet Recipe Variety Pack, 2.6 oz. Twin-Pack Trays (12 Count, 24 Servings) (Pack of 2) — a top-rated food pick for cat parents. Order on Amazon with fast shipping.",sheba-perfect-portions-wet-cat-food-pate-savory-chicken-entree-and-roasted-turke
B0GWD22DG7,"Cat Grass Treats, Hairball Treatment for Cats, Cat Grass for Indoor Cats, Fish Oil for Skin & Coat, Digestion, Taurine for Heart Vision, 500 Crunchy & Creamy Chews with Essential Vitamins of All Ages",Treats,18.99,https://m.media-amazon.com/images/I/61qpppPk3SL._AC_UL320_.jpg,https://www.amazon.com/dp/B0GWD22DG7?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Cat Grass Treats, Hairball Treatment for Cats, Cat Grass for Indoor Cats, Fish Oil for Skin & Coat, Digestion, Taurine for Heart Vision, 500 Crunchy & Creamy Chews with Essential Vitamins of All Ages — a top-rated treats pick for cat parents. Order on Amazon with fast shipping.",cat-grass-treats-hairball-treatment-for-cats-cat-grass-for-indoor-cats-fish-oil
B0146QXOB0,"Catit LED Flower Fountain with Triple Action Filter, Cat Drinking Water Fountain, 3 L",Feeders,27.99,https://m.media-amazon.com/images/I/61BhM8Zl27L._AC_UL320_.jpg,https://www.amazon.com/dp/B0146QXOB0?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Catit LED Flower Fountain with Triple Action Filter, Cat Drinking Water Fountain, 3 L — a top-rated feeders pick for cat parents. Order on Amazon with fast shipping.",catit-led-flower-fountain-with-triple-action-filter-cat-drinking-water-fountain
B01NAK4VXM,"Pawaboo Pet Carrier Backpack, Adjustable Pet Front Cat Dog Carrier Backpack Travel Bag, Legs Out, Easy-Fit for Traveling Hiking Camping for Small Medium Dogs Cats Puppies 2.5-5lbs, S, Black",Carriers,21.99,https://m.media-amazon.com/images/I/61fVpRbbzIL._AC_UL320_.jpg,https://www.amazon.com/dp/B01NAK4VXM?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Pawaboo Pet Carrier Backpack, Adjustable Pet Front Cat Dog Carrier Backpack Travel Bag, Legs Out, Easy-Fit for Traveling Hiking Camping for Small Medium Dogs Cats Puppies 2.5-5lbs, S, Black — a top-rated carriers pick for cat parents. Order on Amazon with fast shipping.",pawaboo-pet-carrier-backpack-adjustable-pet-front-cat-dog-carrier-backpack-trave
B0GJSBWQTJ,"XiaZ Sisal Cat Scratcher, 31"" Wooden Cat Scratching Board with 5 Adjustable Heights, Replaceable Sisal Mat and Angled Scratch Pad for Indoor Cats, Ready to Use, No Assembly Required",Scratchers,45.99,https://m.media-amazon.com/images/I/81tQYRQc+wL._AC_UL320_.jpg,https://www.amazon.com/dp/B0GJSBWQTJ?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"XiaZ Sisal Cat Scratcher, 31"" Wooden Cat Scratching Board with 5 Adjustable Heights, Replaceable Sisal Mat and Angled Scratch Pad for Indoor Cats, Ready to Use, No Assembly Required — a top-rated scratchers pick for cat parents. Order on Amazon with fast shipping.",xiaz-sisal-cat-scratcher-31-wooden-cat-scratching-board-with-5-adjustable-height
B07F45GGPT,"MeoHui Cat Toys for Indoor Cats, Interactive Cat Toy 2PCS Retractable Wand Toy and 9PCS Cat Feather Toys Refills, Funny Kitten Toys Cat Fishing Pole Toy for Bored Indoor Cats Chase and Exercise",Toys,9.79,https://m.media-amazon.com/images/I/615Ccf+wziL._AC_UL320_.jpg,https://www.amazon.com/dp/B07F45GGPT?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"MeoHui Cat Toys for Indoor Cats, Interactive Cat Toy 2PCS Retractable Wand Toy and 9PCS Cat Feather Toys Refills, Funny Kitten Toys Cat Fishing Pole Toy for Bored Indoor Cats Chase and Exercise — a top-rated toys pick for cat parents. Order on Amazon with fast shipping.",meohui-cat-toys-for-indoor-cats-interactive-cat-toy-2pcs-retractable-wand-toy-an
B08JLL657Y,"Dooradar Cat Harness and Leash Set, Escape Proof Safe Adjustable Kitten Vest Harnesses for Walking, Easy Control Soft Breathable Mesh Jacket with Reflective Strips for Cats, Pink, Xs",Collars,15.99,https://m.media-amazon.com/images/I/71amyO2nibL._AC_UL320_.jpg,https://www.amazon.com/dp/B08JLL657Y?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Dooradar Cat Harness and Leash Set, Escape Proof Safe Adjustable Kitten Vest Harnesses for Walking, Easy Control Soft Breathable Mesh Jacket with Reflective Strips for Cats, Pink, Xs — a top-rated collars pick for cat parents. Order on Amazon with fast shipping.",dooradar-cat-harness-and-leash-set-escape-proof-safe-adjustable-kitten-vest-harn
B004DHOY44,"Catnip Leaf Cut & Sifted Organic - 4 Oz,(Starwest Botanicals)",Catnip,14.99,https://m.media-amazon.com/images/I/91cI9ANazvL._AC_UL320_.jpg,https://www.amazon.com/dp/B004DHOY44?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Catnip Leaf Cut & Sifted Organic - 4 Oz,(Starwest Botanicals) — a top-rated catnip pick for cat parents. Order on Amazon with fast shipping.",catnip-leaf-cut-sifted-organic-4-oz-starwest-botanicals
B0BSFPKNH6,"HICC PET Dog Wipes Cleaning Deodorizing Glove Wipes for Dogs, Cats & Horses, Vet Recommended Hypoallergenic Hydrating & Nourishing Pet Wipes for Eyes, Ears, Butt & Paws, No-Rinse, 20pcs Coconut Scent",Grooming,24.99,https://m.media-amazon.com/images/I/71MhEBTNBJL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BSFPKNH6?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"HICC PET Dog Wipes Cleaning Deodorizing Glove Wipes for Dogs, Cats & Horses, Vet Recommended Hypoallergenic Hydrating & Nourishing Pet Wipes for Eyes, Ears, Butt & Paws, No-Rinse, 20pcs Coconut Scent — a top-rated grooming pick for cat parents. Order on Amazon with fast shipping.",hicc-pet-dog-wipes-cleaning-deodorizing-glove-wipes-for-dogs-cats-horses-vet-rec
B0FL22J7X4,"Cat Wall Shelves with 3 Steps, Wooden Cat Wall Furniture up to 15lbs, Floating Stairs for Small/Medium Cats, Kitty Wide Climber Shelf with Cozy Perch for Indoor, Sleeping, Jumping, Playing",Furniture,36.69,https://m.media-amazon.com/images/I/71xckGuqbML._AC_UL320_.jpg,https://www.amazon.com/dp/B0FL22J7X4?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Cat Wall Shelves with 3 Steps, Wooden Cat Wall Furniture up to 15lbs, Floating Stairs for Small/Medium Cats, Kitty Wide Climber Shelf with Cozy Perch for Indoor, Sleeping, Jumping, Playing — a top-rated furniture pick for cat parents. Order on Amazon with fast shipping.",cat-wall-shelves-with-3-steps-wooden-cat-wall-furniture-up-to-15lbs-floating-sta
B0CNSWH1SQ,"TWDEPART Cat Tree Tower with Cat Scratching Post for Indoor Cats, Activity Centre Climbing Tree with Scratching Board and Playful Toy Balls, Grey",Trees,25.99,https://m.media-amazon.com/images/I/81fqW24NzbL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CNSWH1SQ?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"TWDEPART Cat Tree Tower with Cat Scratching Post for Indoor Cats, Activity Centre Climbing Tree with Scratching Board and Playful Toy Balls, Grey — a top-rated trees pick for cat parents. Order on Amazon with fast shipping.",twdepart-cat-tree-tower-with-cat-scratching-post-for-indoor-cats-activity-centre
